"V1" "V2" "V3"
"874" 15 26 0.714285714285714
"875" 13 30 0.666666666666667
"876" 12 35 0.714285714285714
"877" 12 27 0.666666666666667
"878" 14 30 0.619047619047619
"879" 16 30 0.714285714285714
"880" 12 30 0.738095238095238
"881" 11 32 0.714285714285714
"882" 12 34 0.619047619047619
"883" 11 28 0.761904761904762
"884" 9 32 0.69047619047619
"885" 10 31 0.761904761904762
"886" 10 29 0.69047619047619
"887" 9 27 0.595238095238095
"888" 15 26 0.642857142857143
"889" 11 34 0.714285714285714
"890" 13 29 0.714285714285714
"891" 11 29 0.666666666666667
"892" 15 26 0.738095238095238
"893" 13 30 0.80952380952381
"894" 10 31 0.642857142857143
"895" 17 29 0.69047619047619
"896" 12 27 0.642857142857143
"897" 15 28 0.69047619047619
"898" 14 29 0.785714285714286
"899" 13 32 0.619047619047619
"900" 13 29 0.761904761904762
"901" 16 26 0.69047619047619
"902" 10 31 0.738095238095238
"903" 15 25 0.714285714285714
"904" 15 28 0.714285714285714
"905" 12 27 0.666666666666667
"906" 12 29 0.69047619047619
"907" 15 25 0.761904761904762
"908" 16 30 0.714285714285714
"909" 14 29 0.69047619047619
"910" 10 30 0.714285714285714
"911" 16 31 0.714285714285714
"912" 13 26 0.69047619047619
"913" 11 27 0.69047619047619
"914" 12 35 0.69047619047619
"915" 11 26 0.761904761904762
"916" 16 29 0.69047619047619
"917" 11 30 0.761904761904762
"918" 14 27 0.619047619047619
"919" 12 31 0.785714285714286
"920" 16 24 0.857142857142857
"921" 11 27 0.738095238095238
"922" 12 31 0.642857142857143
"923" 11 29 0.69047619047619
"924" 11 28 0.642857142857143
"925" 14 30 0.69047619047619
"926" 13 29 0.714285714285714
"927" 15 28 0.714285714285714
"928" 12 29 0.69047619047619
"929" 16 31 0.714285714285714
"930" 13 30 0.666666666666667
"931" 13 32 0.714285714285714
"932" 10 29 0.761904761904762
"933" 14 27 0.738095238095238
"934" 12 27 0.642857142857143
"935" 15 25 0.714285714285714
"936" 13 28 0.69047619047619
"937" 12 29 0.69047619047619
"938" 15 30 0.69047619047619
"939" 11 31 0.666666666666667
"940" 15 29 0.642857142857143
"941" 14 29 0.714285714285714
"942" 13 28 0.69047619047619
"943" 11 30 0.619047619047619
"944" 12 27 0.642857142857143
"945" 14 32 0.714285714285714
"946" 15 30 0.761904761904762
"947" 8 28 0.666666666666667
"948" 13 29 0.738095238095238
"949" 12 33 0.642857142857143
"950" 11 29 0.69047619047619
"951" 10 29 0.761904761904762
"952" 14 30 0.666666666666667
"953" 14 33 0.785714285714286
"954" 12 28 0.714285714285714
"955" 10 31 0.642857142857143
"956" 13 27 0.714285714285714
"957" 13 32 0.69047619047619
"958" 11 28 0.642857142857143
"959" 18 28 0.69047619047619
"960" 16 29 0.642857142857143
"961" 12 25 0.714285714285714
"962" 15 28 0.738095238095238
"963" 10 30 0.761904761904762
"964" 12 27 0.714285714285714
"965" 13 28 0.642857142857143
"966" 10 30 0.69047619047619
"967" 13 29 0.714285714285714
"968" 13 29 0.714285714285714
"969" 10 27 0.761904761904762
"970" 14 31 0.738095238095238
"971" 11 31 0.595238095238095
"972" 10 29 0.666666666666667
"973" 14 29 0.714285714285714
"974" 14 29 0.642857142857143
"975" 12 28 0.595238095238095
"976" 11 27 0.761904761904762
"977" 13 28 0.666666666666667
"978" 11 34 0.761904761904762
"979" 11 29 0.738095238095238
"980" 12 27 0.738095238095238
"981" 15 28 0.666666666666667
"982" 11 26 0.642857142857143
"983" 14 28 0.761904761904762
"984" 11 32 0.642857142857143
"985" 15 28 0.595238095238095
"986" 15 22 0.714285714285714
"987" 13 24 0.69047619047619
"988" 14 30 0.666666666666667
"989" 15 30 0.69047619047619
"990" 13 29 0.666666666666667
"991" 15 30 0.642857142857143
"992" 15 29 0.785714285714286
"993" 15 30 0.619047619047619
"994" 12 28 0.714285714285714
"995" 12 32 0.69047619047619
"996" 13 31 0.666666666666667
"997" 16 27 0.666666666666667
"998" 16 29 0.714285714285714
"999" 17 29 0.595238095238095
"1000" 17 28 0.642857142857143
